,utteranceID,Group_x,Start_x,End_x,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,Utterance,Start_y,End_y,Group_y,Participant,Transcript
1988,Group_08_249,Group_08,890.82,891.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,249,890.82,891.42,8,1,Just right there
1989,Group_08_250,Group_08,907.89,911.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,907.89,911.28,8,1,There is no mystery block but we need to estimate the weight of it
1990,Group_08_251,Group_08,914.34,917.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,914.34,917.79,8,1,Oh everytime it caught item multiplied
1991,Group_08_252,Group_08,918.45,927.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,918.45,927.69,8,1,Or doubled twenty plus twenty twenty plus thirty fifty plus thirty eighty
1992,Group_08_253,Group_08,928.02,930.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,928.02,930.0,8,1,Eighty plus fifty one thirty
1993,Group_08_254,Group_08,931.44,934.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,931.44,934.25,8,1,You got my point see we have to
1994,Group_08_255,Group_08,934.27,934.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,934.27,934.8,8,3,Wait
1995,Group_08_256,Group_08,940.17,945.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,940.17,945.0,8,3,A second mystery block so I'm just wondering which two are moving about
1996,Group_08_257,Group_08,937.8,938.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,937.8,938.67,8,1,Understand the question 
1997,Group_08_258,Group_08,938.67,942.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,938.67,942.92,8,2,Create the wooden block do not send we have to
1998,Group_08_259,Group_08,945.93,953.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,945.93,953.91,8,1,We don't have a mystery block the company forgot to send the block when you do estimate what the mystery block's weight was without knowing
1999,Group_08_260,Group_08,947.5,950.67,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,947.5,950.67,8,2,It's just so we have to estimate right
2000,Group_08_261,Group_08,954.0,955.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,954.0,955.98,8,1,Even knowing what it is
2001,Group_08_262,Group_08,956.82,963.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,262,956.82,963.93,8,1,My estimate was like we have two tens when we add two tens we get a twenty when you get twenty plus ten we get a thirty
2002,Group_08_263,Group_08,964.26,968.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,263,964.26,968.61,8,1,When you add thirty plus twenty we get fifty when you add fifty plus thirty we get eighty
2003,Group_08_264,Group_08,968.73,971.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,264,968.73,971.31,8,1,When we add eighty plus fifty we get one thirty
2004,Group_08_265,Group_08,973.15,980.64,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,265,973.15,980.64,8,2,Cause it's like the rate right of like how we're incrementing or I agree I would go with one thirty as well
2005,Group_08_266,Group_08,972.42,973.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,266,972.42,973.67,8,3,Oh gotcha
2006,Group_08_267,Group_08,972.42,977.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,972.42,977.75,8,1,Yeah that's what I think yeah that is how they are getting you incrementing
2007,Group_08_268,Group_08,982.38,984.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,268,982.38,984.36,8,1,What do you think
2008,Group_08_269,Group_08,984.96,988.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269,984.96,988.42,8,2,Yeah makes sense cause two tens make up a twenty
2009,Group_08_270,Group_08,987.73,989.08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,270,987.73,989.08,8,3,I think you're definitely right
2010,Group_08_271,Group_08,989.22,991.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,271,989.22,991.41,8,1,Yeah then you can explain it
2011,Group_08_272,Group_08,993.48,1002.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,272,993.48,1002.0,8,3,Um I just forget the name of what it's called I don't want to like write it out
2012,Group_08_273,Group_08,996.75,999.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,273,996.75,999.01,8,1,If you have any idea you can say it actually
2013,Group_08_274,Group_08,1003.17,1005.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,274,1003.17,1005.08,8,3,What's that like pattern called 
2014,Group_08_275,Group_08,1005.08,1007.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,275,1005.08,1007.37,8,1,Um you can call it a sequence
2015,Group_08_276,Group_08,1009.05,1016.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276,1009.05,1016.07,8,1,Actually the blocks start with the sequence of ten plus ten twenty twenty plus ten thirty you can explain that
2016,Group_08_277,Group_08,1020.51,1027.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,277,1020.51,1027.83,8,3,Yeah but there's a name for the sequence I mean you can write that out I just want to keep trying to think of the name because that would be probably easier
2017,Group_08_278,Group_08,1030.92,1033.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,1030.92,1033.26,8,2,Once
2018,Group_08_279,Group_08,1047.15,1049.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,279,1047.15,1049.73,8,3,Each block is the sum of the heaviest two
2019,Group_08_280,Group_08,1050.18,1052.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,280,1050.18,1052.82,8,3,For like each new block
2020,Group_08_281,Group_08,1055.76,1058.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,1055.76,1058.25,8,3,I don't know
2021,Group_08_282,Group_08,1063.77,1066.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,282,1063.77,1066.32,8,3,Ah Fibonacci sequence
2022,Group_08_283,Group_08,1067.34,1071.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,283,1067.34,1071.51,8,3,Yeah the weights are so far we have ten times
2023,Group_08_284,Group_08,1071.63,1077.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,284,1071.63,1077.87,8,3,Each value to like one two three four five six of the Fibonacci sequence
2024,Group_08_285,Group_08,1079.31,1083.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,285,1079.31,1083.6,8,3,So yeah that was very perceptive nice job
2025,Group_08_286,Group_08,1099.02,1101.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,1099.02,1101.69,8,1,Fifty and eighty right
2026,Group_08_287,Group_08,1128.0,1134.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,1128.0,1134.54,8,1,I type so much
2027,Group_08_288,Group_08,1166.1,1168.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,1166.1,1168.59,8,2,And eighty so we're expecting
2028,Group_08_289,Group_08,1171.53,1176.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1171.53,1176.33,8,3,Yeah I mean I guess we don't really have a sequential order for
2029,Group_08_290,Group_08,1177.11,1181.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,1177.11,1181.97,8,3,All of them except oh wait did she give us to the blocks one by one
2030,Group_08_291,Group_08,1184.13,1186.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1184.13,1186.17,8,3,Cause we could just say that
2031,Group_08_292,Group_08,1182.72,1183.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,292,1182.72,1183.5,8,1,Did they throw it up 
2032,Group_08_293,Group_08,1186.62,1190.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,293,1186.62,1190.58,8,3,They're all like ten grams times
2033,Group_08_294,Group_08,1191.24,1195.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,294,1191.24,1195.74,8,3,Some number in the first one two three four five six
2034,Group_08_295,Group_08,1192.92,1195.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,1192.92,1195.17,8,1,One two three five
2035,Group_08_296,Group_08,1196.22,1200.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,296,1196.22,1200.99,8,3,Like numbers from the Fibonacci seuquence so we expect it to be ten grams times to the seventh
2036,Group_08_297,Group_08,1205.16,1209.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,1205.16,1209.08,8,3,Um but it's just cause we don't have orders of the ones that we got first
2037,Group_08_298,Group_08,1202.73,1213.71,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,298,1202.73,1213.71,8,1,Um I don't understant actually you say that one even if it's the same right again if you write ten into one one comma one comma two comma
2038,Group_08_299,Group_08,1214.07,1217.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,299,1214.07,1217.94,8,1,Three comma five comma eight it's second Fibonacci
2039,Group_08_300,Group_08,1214.23,1216.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1214.23,1216.33,8,3,I don't know I'm like
2040,Group_08_301,Group_08,1219.5,1224.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,301,1219.5,1224.81,8,3,But did she give us the blocks one though sorry I'm like literally half asleep right now
2041,Group_08_302,Group_08,1221.83,1224.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,302,1221.83,1224.75,8,1,No it's like this and we sorted them
2042,Group_08_303,Group_08,1225.23,1225.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,1225.23,1225.75,8,3,Ok
2043,Group_08_304,Group_08,1227.01,1229.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,1227.01,1229.1,8,1,Let's see we don't have any other lead right
2044,Group_08_305,Group_08,1229.97,1237.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,305,1229.97,1237.92,8,3,Um I mean we're definitely right it's just like how do we word it um either way is fine like the way we have it there it
2045,Group_08_306,Group_08,1235.25,1235.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,1235.25,1235.59,8,1,Yeah 
2046,Group_08_307,Group_08,1235.58,1236.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,1235.58,1236.73,8,2,Makes sense
2047,Group_08_308,Group_08,1238.01,1242.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,308,1238.01,1242.0,8,3,I mean it's it's it's not super accurate but it
2048,Group_08_309,Group_08,1239.08,1240.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,1239.08,1240.42,8,1,It's the same actually 
2049,Group_08_310,Group_08,1242.36,1245.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,310,1242.36,1245.42,8,3,Says the same thing so we might as well just do that
2050,Group_08_311,Group_08,1250.07,1252.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,1250.07,1252.05,8,1,Yeah it's done
2051,Group_09_0,Group_09,2.43,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,5.7,9,4,Gonna callibrate my cameras
2052,Group_09_1,Group_09,12.39,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.39,16.2,9,4,Ok the task you are completing today is called the weights task
2053,Group_09_2,Group_09,16.74,21.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.74,21.03,9,4,In the first part you guys are going to work together to determine the weights of these cubes
2054,Group_09_3,Group_09,22.14,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22.14,24.27,9,4,The red cube is ten grams
2055,Group_09_4,Group_09,24.69,28.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24.69,28.35,9,4,You are going to determinet the weights of the remaining cubes using this scale
2056,Group_09_5,Group_09,29.1,33.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29.1,33.12,9,4,Uh the weights are all in intervals of ten so you don't need to use the slider at all
2057,Group_09_6,Group_09,33.39,36.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33.39,36.42,9,4,All of the weights er ah sorry the scale is not perfect
2058,Group_09_7,Group_09,36.66,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36.66,41.1,9,4,So as long as it doesn't drop to one side the swaying is probably even
2059,Group_09_8,Group_09,42.57,46.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42.57,46.89,9,4,And if you can place the cubes on the worksheet as you go as well as fill out the survey
2060,Group_09_9,Group_09,47.46,52.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,47.46,52.77,9,4,Alright here you guys are going to be group nine and you can go ahead and get started
2061,Group_09_10,Group_09,54.15,57.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,54.15,57.66,9,3,Let's go
2062,Group_09_11,Group_09,61.74,63.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,61.74,63.4,9,2,I would say that's equal probably
2063,Group_09_12,Group_09,63.51,65.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,63.51,65.73,9,3,Looks equal yeah get
2064,Group_09_13,Group_09,77.08,77.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,77.08,77.75,9,1, I would say that's equal
2065,Group_09_14,Group_09,77.85,79.58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,77.85,79.58,9,3,Yeah it should be same I guess
2066,Group_09_15,Group_09,78.25,79.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,78.25,79.01,9,2,Yeah that 's good
2067,Group_09_16,Group_09,79.83,82.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,79.83,82.33,9,1,Yeah ok so that one will go
2068,Group_09_17,Group_09,91.05,93.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,91.05,93.03,9,3,I think it's the
2069,Group_09_18,Group_09,96.66,97.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,96.66,97.83,9,2,Yeah it's probably equal
2070,Group_09_19,Group_09,103.33,105.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,103.33,105.99,9,1,So we got ten ten
2071,Group_09_20,Group_09,107.83,108.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,107.83,108.58,9,3,That's not
2072,Group_09_21,Group_09,108.23,111.27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,108.23,111.27,9,1,Definitely not equal
2073,Group_09_22,Group_09,121.26,122.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,121.26,122.25,9,2,Ok  
2074,Group_09_23,Group_09,123.02,123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,123.02,123.5,9,1,Sweet
2075,Group_09_24,Group_09,130.26,133.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,130.26,133.35,9,1,That was twenty and ten right ok
2076,Group_09_25,Group_09,131.58,132.83,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,131.58,132.83,9,3,That was twenty ten yep
2077,Group_09_26,Group_09,133.38,135.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,133.38,135.67,9,1,Look we have the thirty gram block and then
2078,Group_09_27,Group_09,135.33,136.77,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,135.33,136.77,9,3,I think yep
2079,Group_09_28,Group_09,137.46,140.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,137.46,140.04,9,1,And then we can do
2080,Group_09_29,Group_09,140.7,146.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,140.7,146.1,9,1,The two the yellow and green I don't know just kidding
2081,Group_09_30,Group_09,160.22,164.84,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,160.22,164.84,9,2,Just like ever so slightly though so it's probably probably say that's equal
2082,Group_09_31,Group_09,161.92,164.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,161.92,164.17,9,1,Oh yeah ok oh never mind ok 
2083,Group_09_32,Group_09,159.72,167.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,159.72,167.91,9,3,I think it's sixty so this one was twenty
2084,Group_09_33,Group_09,168.42,170.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,168.42,170.83,9,3,This one was thirty so this should be fifty less
2085,Group_09_34,Group_09,171.75,173.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,171.75,173.75,9,1,Ok good deal
2086,Group_09_35,Group_09,174.81,176.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,174.81,176.91,9,3,And then  
2087,Group_09_36,Group_09,186.51,188.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,186.51,188.61,9,3,Yellow is
2088,Group_09_37,Group_09,203.76,205.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,203.76,205.74,9,3,Can I do it
2089,Group_09_38,Group_09,205.8,206.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,205.8,206.85,9,2,Yeah think so
2090,Group_09_39,Group_09,206.97,207.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,206.97,207.99,9,1,Yeah yeah looks right
2091,Group_09_40,Group_09,210.81,215.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,210.81,215.88,9,3,So it is ten yellow is fifty that's right green is twenty
2092,Group_09_41,Group_09,216.03,222.27,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,41,216.03,222.27,9,3,Yeah we are right which one is mystery block
2093,Group_09_42,Group_09,228.38,232.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,228.38,232.56,9,4,Ok now you will determine the weight of this mystery block without using the scale
2094,Group_09_43,Group_09,226.17,227.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,226.17,227.15,9,1,Ah
2095,Group_09_44,Group_09,232.59,238.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,232.59,238.62,9,4,You will have you will have two attempts to uh enter the weight correctly and you can now begin
2096,Group_09_45,Group_09,232.59,233.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,232.59,233.83,9,3,Without using scale
2097,Group_09_46,Group_09,243.39,247.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,243.39,247.29,9,3,Interesting it's heavier than that one so
2098,Group_09_47,Group_09,251.64,254.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,251.64,254.22,9,3,It's heavier than this too as well
2099,Group_09_48,Group_09,265.44,265.99,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,48,265.44,265.99,9,3,Maybe
2100,Group_09_49,Group_09,266.42,266.67,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,266.42,266.67,9,1,Maybe
2101,Group_09_50,Group_09,266.92,267.95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50,266.92,267.95,9,2,I don't know if I trust you
2102,Group_09_51,Group_09,272.49,276.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,272.49,276.51,9,3,Maybe it will right I'm not sure
2103,Group_09_52,Group_09,279.15,281.37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,279.15,281.37,9,2,Honestly this one feels heavier still
2104,Group_09_53,Group_09,280.15,280.83,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,280.15,280.83,9,3,Yeah
2105,Group_09_54,Group_09,281.67,292.59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,281.67,292.59,9,3,I feel like I'm going to do a comparison between like how heavy this one feels compared to was this the this was our heaviest right before oh the yellow one's heaviest compared and then compared to
2106,Group_09_55,Group_09,288.33,290.17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,288.33,290.17,9,3,No the yellow one is the heaviest
2107,Group_09_56,Group_09,298.56,306.24,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,298.56,306.24,9,1,Yeah I feel like oh we got all the way up to like one forty ok just kidding I thought it was just up to seventy I was like we'll just go with our maximum
2108,Group_09_57,Group_09,308.76,314.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,308.76,314.07,9,3,Yeah so I guess it's fifty plus thirty eighty then forty
2109,Group_09_58,Group_09,314.34,318.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,314.34,318.24,9,3,One twenty it's higher than one twenty at least so maybe
2110,Group_09_59,Group_09,318.3,318.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,318.3,318.92,9,3,I don't know this
2111,Group_09_60,Group_09,319.65,321.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,319.65,321.04,9,2,I'd say it's probably at least one forty
2112,Group_09_61,Group_09,321.01,321.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,321.01,321.99,9,1,So one forty
2113,Group_09_62,Group_09,327.15,329.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,327.15,329.79,9,3,It can't be one fifty or we'll have the option of one fifty
2114,Group_09_63,Group_09,322.86,326.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,322.86,326.03,9,1,The red on the bottom for us
2115,Group_09_64,Group_09,333.63,336.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,333.63,336.51,9,2,I don't think it's one thirty
2116,Group_09_65,Group_09,336.99,340.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,336.99,340.35,9,3,Ok so it's either one forty and one fifty ok
2117,Group_09_66,Group_09,337.92,339.42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66,337.92,339.42,9,2,I feel like yeah
2118,Group_09_67,Group_09,340.71,342.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,340.71,342.63,9,3,Let's go with first start with one forty
2119,Group_09_68,Group_09,341.82,345.51,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,341.82,345.51,9,1,Let's do one forty we'll split the difference but not really
2120,Group_09_69,Group_09,352.22,355.14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,352.22,355.14,9,3,So we were wrong I guess then one fifty
2121,Group_09_70,Group_09,351.42,251.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,350.42,352.11,9,1,I'd go with one fifty then
2122,Group_09_71,Group_09,355.56,357.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71,355.56,357.54,9,2,That's what I would say
2123,Group_09_72,Group_09,368.01,374.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,368.01,374.61,9,4,Ok for the final part of the task read the scenario and estimate the weight of the missing second mystery block
2124,Group_09_73,Group_09,360.33,365.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,360.33,365.91,9,3,What it's eighty grams I feel like it's 
2125,Group_09_74,Group_09,361.17,367.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,361.17,367.17,9,1,Eighty that's not right it's
2126,Group_09_75,Group_09,374.88,379.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,374.88,379.04,9,4,You will have two attempts to estimate and explain your answer you can now continue the survey
2127,Group_09_76,Group_09,389.08,384.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,379.08,384.87,9,3,Um it's saying unable to connect our servers please shut internet servers and try again
2128,Group_09_77,Group_09,387.69,389.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,387.69,389.92,9,2,Like no shot this is eighty grams
2129,Group_09_78,Group_09,392.42,393.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,392.42,393.3,9,1,Abosolutely no way
2130,Group_09_79,Group_09,394.26,396.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,394.26,396.17,9,2,Unless they lied like
2131,Group_09_80,Group_09,396.02,400.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,396.02,400.53,9,3,Yeah ok there's a mystery block two
2132,Group_09_81,Group_09,397.5,398.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81,397.5,398.91,9,1,Maybe
2133,Group_09_82,Group_09,417.72,420.63,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,417.72,420.63,9,1,So we have a second mystery block that we don't know the weight of
2134,Group_09_83,Group_09,420.75,421.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83,420.75,421.05,9,3,Yeah
2135,Group_09_84,Group_09,421.25,422.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,421.25,422.73,9,1,Could we just
